sequence,step,increments,prev_j_positions,prev_j_velocities,prev_j_forces,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma,post_j_positions,post_j_velocities,post_j_forces,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
7,0,"[-0.12145253028479061, -0.07191693174641253, -0.000963359737348786, 0.02272765593145478, -0.03901271614486053, -0.0029335913361109114, 0.10784895379104828, -0.10774619329542455]","[-0.0035386085510253906, 1.56325364112854, -0.00018286705017089844, 1.565307855606079, 0.0017828941345214844, 1.5652258396148682, 0.0011410713195800781, 1.569204568862915]","[0.33674272894859314, -0.3040316700935364, 0.6039625406265259, 0.16803757846355438, 0.2988341450691223, 0.14610303938388824, 0.2410890907049179, 0.05683904513716698]","[0.004353030119091272, -0.13012182712554932, 0.0019812893588095903, -0.06276366859674454, 0.007579580880701542, -0.05007397383451462, -0.001516079413704574, -0.07475116848945618]",0.1178278774023056,0.0,0.0,-0.0001750628143781796,0.0006990996771492064,-8.46681505208835e-05,"[-0.125169038772583, 1.5164549350738525, -0.00141143798828125, 1.571138620376587, -0.03781628608703613, 1.5634968280792236, 0.10890579223632812, 1.4791719913482666]","[-0.06127217411994934, 0.19378218054771423, 0.3804119825363159, -0.16364677250385284, -0.01244516484439373, 0.006866298150271177, -0.04997139051556587, 0.42437535524368286]","[-0.0038294531404972076, 1.0151615142822266, -0.011270986869931221, 1.0351402759552002, -0.003355215070769191, 0.0047904374077916145, -0.028081173077225685, 0.7289695739746094]",0.006589444354176521,-0.001159884501248598,0.11873245239257812,0.0005256764125078917,0.002513609128072858,0.0008209875086322427
7,1,"[-0.09615828998272855, -0.02031759613128087, -0.019674431630606178, 0.10929481410972244, 0.07490589141436514, -0.02217275842700733, 0.03788627380599562, -0.09252032809491274]","[-0.125169038772583, 1.5164549350738525, -0.00141143798828125, 1.571138620376587, -0.03781628608703613, 1.5634968280792236, 0.10890579223632812, 1.4791719913482666]","[-0.06127217411994934, 0.19378218054771423, 0.3804119825363159, -0.16364677250385284, -0.01244516484439373, 0.006866298150271177, -0.04997139051556587, 0.42437535524368286]","[-0.0038294531404972076, 1.0151615142822266, -0.011270986869931221, 1.0351402759552002, -0.003355215070769191, 0.0047904374077916145, -0.028081173077225685, 0.7289695739746094]",0.006589444354176521,-0.001159884501248598,0.11873245239257812,0.0005256764125078917,0.002513609128072858,0.0008209875086322427,"[-0.22417616844177246, 1.5129330158233643, -0.020854949951171875, 1.5713303089141846, 0.03727006912231445, 1.5422356128692627, 0.1476879119873047, 1.3968164920806885]","[-0.017737936228513718, -0.2481403797864914, -0.058268167078495026, -0.9717718958854675, 0.02603471279144287, -0.1012778952717781, -0.01115773431956768, 0.15925996005535126]","[-0.07754279673099518, 0.669933021068573, 0.013043506070971489, 1.4493192434310913, -0.005176682956516743, 0.016279783099889755, -0.011932114139199257, 0.41654929518699646]",0.011942420154809952,-0.006548915524035692,0.11956434696912766,0.00345850782468915,0.0030250409618020058,0.00958254374563694
7,2,"[-0.0626747103330389, 0.06878839107943678, 0.04356295178666048, 0.08085632014380109, -0.07877079900657781, -0.011854688204337329, 0.12667930569624256, -0.04757770502524421]","[-0.22417616844177246, 1.5129330158233643, -0.020854949951171875, 1.5713303089141846, 0.03727006912231445, 1.5422356128692627, 0.1476879119873047, 1.3968164920806885]","[-0.017737936228513718, -0.2481403797864914, -0.058268167078495026, -0.9717718958854675, 0.02603471279144287, -0.1012778952717781, -0.01115773431956768, 0.15925996005535126]","[-0.07754279673099518, 0.669933021068573, 0.013043506070971489, 1.4493192434310913, -0.005176682956516743, 0.016279783099889755, -0.011932114139199257, 0.41654929518699646]",0.011942420154809952,-0.006548915524035692,0.11956434696912766,0.00345850782468915,0.0030250409618020058,0.00958254374563694,"[-0.2792963981628418, 1.572082757949829, 0.010966777801513672, 1.5750925540924072, -0.04219961166381836, 1.530432939529419, 0.27530622482299805, 1.3446648120880127]","[-0.5000476837158203, 0.2622544467449188, 0.27999237179756165, -1.2254434823989868, 0.001144382986240089, 0.012969673611223698, 0.06580202281475067, 0.11176807433366776]","[0.2549945116043091, 1.549743413925171, -0.5022042393684387, 1.3440274000167847, 0.02394614741206169, 0.046334464102983475, -0.058847397565841675, 0.21209892630577087]",0.01771550066769123,-0.011349808424711227,0.11896979063749313,0.0043968576937913895,0.01053027156740427,-0.01050275843590498
7,3,"[0.0022259010354630094, 0.05500565161307661, -0.04806775795066057, -0.12346866311152639, 0.08361319989695318, 0.0013426339167273008, 0.03600031724806084, 0.053933314000575105]","[-0.2792963981628418, 1.572082757949829, 0.010966777801513672, 1.5750925540924072, -0.04219961166381836, 1.530432939529419, 0.27530622482299805, 1.3446648120880127]","[-0.5000476837158203, 0.2622544467449188, 0.27999237179756165, -1.2254434823989868, 0.001144382986240089, 0.012969673611223698, 0.06580202281475067, 0.11176807433366776]","[0.2549945116043091, 1.549743413925171, -0.5022042393684387, 1.3440274000167847, 0.02394614741206169, 0.046334464102983475, -0.058847397565841675, 0.21209892630577087]",0.01771550066769123,-0.011349808424711227,0.11896979063749313,0.0043968576937913895,0.01053027156740427,-0.01050275843590498,"[-0.27968668937683105, 1.5714514255523682, -0.03378558158874512, 1.489727258682251, 0.03991842269897461, 1.5367929935455322, 0.31311607360839844, 1.3931009769439697]","[0.020169749855995178, -0.2725538909435272, 0.11038527637720108, -0.0017165745375677943, 0.04053023084998131, 0.041960708796978, 0.012302117422223091, 0.12836162745952606]","[-0.03739720582962036, 1.589650273323059, 0.0749853327870369, 0.12628711760044098, -0.024057820439338684, 0.1654321253299713, 0.020671887323260307, 0.0395207479596138]",0.020188087597489357,-0.008792256005108356,0.1191599890589714,0.0026289336383342743,0.013135021552443504,-0.015913626179099083
7,4,"[-0.09587171160967421, -0.06245388907000402, 0.047311955613889824, 0.12548955306578116, -0.03442779343450853, 0.006695273558962544, 0.13084478089754373, -0.10221583326795142]","[-0.27968668937683105, 1.5714514255523682, -0.03378558158874512, 1.489727258682251, 0.03991842269897461, 1.5367929935455322, 0.31311607360839844, 1.3931009769439697]","[0.020169749855995178, -0.2725538909435272, 0.11038527637720108, -0.0017165745375677943, 0.04053023084998131, 0.041960708796978, 0.012302117422223091, 0.12836162745952606]","[-0.03739720582962036, 1.589650273323059, 0.0749853327870369, 0.12628711760044098, -0.024057820439338684, 0.1654321253299713, 0.020671887323260307, 0.0395207479596138]",0.020188087597489357,-0.008792256005108356,0.1191599890589714,0.0026289336383342743,0.013135021552443504,-0.015913626179099083,"[-0.3277723789215088, 1.5340778827667236, -0.02015089988708496, 1.5696442127227783, 0.004581451416015625, 1.5438663959503174, 0.4455118179321289, 1.2925846576690674]","[0.6808125376701355, 0.016593553125858307, -2.124213218688965, -0.30402442812919617, 0.023936677724123, -0.15124928951263428, 0.11815754324197769, 0.26492467522621155]","[1.1197750568389893, 0.8187462091445923, -1.2088109254837036, 1.0538876056671143, -0.015163796953856945, 0.04274328052997589, -0.012798169627785683, 0.13791662454605103]",0.026591621339321136,-0.010561727918684483,0.11913440376520157,0.0046570999547839165,0.00709037110209465,-0.043193746358156204
7,5,"[0.05534427890779679, 0.08045562607219633, -0.12774221109779665, 0.011407790699526184, 0.027664545593166466, 0.008951191402782936, -0.09795133852465668, 0.07732977994725572]","[-0.3277723789215088, 1.5340778827667236, -0.02015089988708496, 1.5696442127227783, 0.004581451416015625, 1.5438663959503174, 0.4455118179321289, 1.2925846576690674]","[0.6808125376701355, 0.016593553125858307, -2.124213218688965, -0.30402442812919617, 0.023936677724123, -0.15124928951263428, 0.11815754324197769, 0.26492467522621155]","[1.1197750568389893, 0.8187462091445923, -1.2088109254837036, 1.0538876056671143, -0.015163796953856945, 0.04274328052997589, -0.012798169627785683, 0.13791662454605103]",0.026591621339321136,-0.010561727918684483,0.11913440376520157,0.0046570999547839165,0.00709037110209465,-0.043193746358156204,"[-0.2836282253265381, 1.5726006031036377, -0.1346116065979004, 1.5708630084991455, 0.03248167037963867, 1.5532314777374268, 0.34819459915161133, 1.3637516498565674]","[0.014209422282874584, -0.16212092339992523, -0.07533854991197586, -0.1440015286207199, -0.0034331490751355886, 0.02422277256846428, -0.02212473750114441, -0.23211900889873505]","[-0.02063865400850773, 1.1670606136322021, 0.03211648389697075, 1.0764448642730713, 0.002816149964928627, 0.038829583674669266, -0.009311443194746971, -0.06197165697813034]",0.02044394612312317,-0.010770966298878193,0.11849284172058105,0.004714714363217354,0.010827473364770412,-0.030291911214590073
7,6,"[-0.09767264052641335, -0.007050299272214646, 0.012744654714792943, -0.034370876914651995, -0.0991462143078162, -0.03718332816090678, -0.03732438939485638, -0.1070522242781231]","[-0.2836282253265381, 1.5726006031036377, -0.1346116065979004, 1.5708630084991455, 0.03248167037963867, 1.5532314777374268, 0.34819459915161133, 1.3637516498565674]","[0.014209422282874584, -0.16212092339992523, -0.07533854991197586, -0.1440015286207199, -0.0034331490751355886, 0.02422277256846428, -0.02212473750114441, -0.23211900889873505]","[-0.02063865400850773, 1.1670606136322021, 0.03211648389697075, 1.0764448642730713, 0.002816149964928627, 0.038829583674669266, -0.009311443194746971, -0.06197165697813034]",0.02044394612312317,-0.010770966298878193,0.11849284172058105,0.004714714363217354,0.010827473364770412,-0.030291911214590073,"[-0.38698887825012207, 1.5710432529449463, -0.11413908004760742, 1.5721752643585205, -0.06666421890258789, 1.51546311378479, 0.31165409088134766, 1.2586843967437744]","[-0.10738126933574677, -0.18939538300037384, -0.0080106807872653, 0.16917794942855835, 0.026082394644618034, 0.031089071184396744, 0.0581728033721447, 0.048064086586236954]","[0.08842195570468903, 1.5260026454925537, -0.07393202930688858, 1.2712290287017822, 0.04906139522790909, 0.039407581090927124, -0.04254733398556709, 0.18761859834194183]",0.020875679329037666,-0.016552342101931572,0.11909626424312592,0.004938790574669838,0.006718095391988754,-0.01737484522163868
7,7,"[0.023663538950595104, -0.0300433973872232, 0.12341190869543968, 0.04424144709495614, -0.05656257957643596, -0.03544153245859347, 0.09599771045092916, -0.12998558475442787]","[-0.38698887825012207, 1.5710432529449463, -0.11413908004760742, 1.5721752643585205, -0.06666421890258789, 1.51546311378479, 0.31165409088134766, 1.2586843967437744]","[-0.10738126933574677, -0.18939538300037384, -0.0080106807872653, 0.16917794942855835, 0.026082394644618034, 0.031089071184396744, 0.0581728033721447, 0.048064086586236954]","[0.08842195570468903, 1.5260026454925537, -0.07393202930688858, 1.2712290287017822, 0.04906139522790909, 0.039407581090927124, -0.04254733398556709, 0.18761859834194183]",0.020875679329037666,-0.016552342101931572,0.11909626424312592,0.004938790574669838,0.006718095391988754,-0.01737484522163868,"[-0.33763670921325684, 1.556281328201294, -0.030292272567749023, 1.5782434940338135, -0.1202843189239502, 1.4806797504425049, 0.4099116325378418, 1.1298668384552002]","[-0.8839660286903381, -0.14231209456920624, 1.648178219795227, -0.021556658670306206, 0.19901755452156067, -0.03967951238155365, -0.12266310304403305, -0.1535673439502716]","[1.1394155025482178, 0.2746991515159607, -1.0940221548080444, 1.5069607496261597, 0.12940175831317902, 0.13500699400901794, -0.04196322709321976, 0.17858430743217468]",0.021087180823087692,-0.017081638798117638,0.11880341172218323,0.003602590411901474,-0.002553486032411456,-0.04563149809837341
7,8,"[0.029494707468768602, -0.005730059817708202, -0.10046389713968297, 0.012680492474731304, 0.02167078942804096, 0.05078654689021145, 0.024557039327316652, 0.021180576241867012]","[-0.33763670921325684, 1.556281328201294, -0.030292272567749023, 1.5782434940338135, -0.1202843189239502, 1.4806797504425049, 0.4099116325378418, 1.1298668384552002]","[-0.8839660286903381, -0.14231209456920624, 1.648178219795227, -0.021556658670306206, 0.19901755452156067, -0.03967951238155365, -0.12266310304403305, -0.1535673439502716]","[1.1394155025482178, 0.2746991515159607, -1.0940221548080444, 1.5069607496261597, 0.12940175831317902, 0.13500699400901794, -0.04196322709321976, 0.17858430743217468]",0.021087180823087692,-0.017081638798117638,0.11880341172218323,0.003602590411901474,-0.002553486032411456,-0.04563149809837341,"[-0.32546496391296387, 1.549133539199829, -0.11349964141845703, 1.5738070011138916, -0.09851241111755371, 1.527771234512329, 0.43468523025512695, 1.1429712772369385]","[0.02069820649921894, -0.16329644620418549, -0.12333078682422638, -0.20927126705646515, 0.010587561875581741, 0.19992369413375854, -0.010015261359512806, -0.12018313258886337]","[-0.055962853133678436, -0.11538739502429962, 0.09624750912189484, 1.4497524499893188, 0.030736321583390236, -0.05242281034588814, -0.014803765341639519, -0.08646948635578156]",0.02366247959434986,-0.01446088682860136,0.11839527636766434,0.0013880893820896745,0.000291925563942641,-0.045217204838991165
7,9,"[-0.014463871364242186, -0.08789161382203933, -0.004893969196435758, 0.07236056831265673, -0.049841165996976834, 0.10665263228789669, -0.0747152357546536, -0.00707843942807905]","[-0.32546496391296387, 1.549133539199829, -0.11349964141845703, 1.5738070011138916, -0.09851241111755371, 1.527771234512329, 0.43468523025512695, 1.1429712772369385]","[0.02069820649921894, -0.16329644620418549, -0.12333078682422638, -0.20927126705646515, 0.010587561875581741, 0.19992369413375854, -0.010015261359512806, -0.12018313258886337]","[-0.055962853133678436, -0.11538739502429962, 0.09624750912189484, 1.4497524499893188, 0.030736321583390236, -0.05242281034588814, -0.014803765341639519, -0.08646948635578156]",0.02366247959434986,-0.01446088682860136,0.11839527636766434,0.0013880893820896745,0.000291925563942641,-0.045217204838991165,"[-0.3555614948272705, 1.4831898212432861, -0.10769772529602051, 1.5729315280914307, -0.14902257919311523, 1.574021577835083, 0.3626270294189453, 1.1340916156768799]","[0.0034814956597983837, 0.09462037682533264, 0.009729110635817051, -0.10549408942461014, 0.021079741418361664, -0.3801983892917633, 0.03910721093416214, -0.047119420021772385]","[-0.10646466910839081, 0.6491655111312866, -0.02195216901600361, 1.3633997440338135, -0.015822408720850945, 1.2116146087646484, 0.05695360153913498, 0.16528959572315216]",0.022714613005518913,-0.01075794454663992,0.11897431313991547,-0.0017474819906055927,0.0026838097255676985,-0.016661815345287323
8,0,"[-0.1170804971374643, 0.03413344405468833, 0.022750010891279322, 0.05186659610652388, -0.045559675356351706, 0.08612355592085924, 0.11762331788028249, 0.03891754522261044]","[-0.001276254653930664, -0.05038166046142578, -0.001194000244140625, -0.04329180717468262, 0.00041294097900390625, -0.047821044921875, 0.0004825592041015625, -0.03715872764587402]","[-0.016260161995887756, 0.0374317541718483, 0.05273698270320892, -0.0968434065580368, 0.160499706864357, -0.050162121653556824, 0.10633224993944168, -0.059889376163482666]","[-0.04546167701482773, 0.23985986411571503, -0.03103335201740265, 0.16164928674697876, 0.0037441260647028685, 0.21641325950622559, 0.0007041605422273278, 0.1440921127796173]",0.033588211983442307,0.0,0.0,-0.0001944791729329154,-0.0012654506135731936,0.0008553487714380026,"[-0.11768960952758789, -0.05582880973815918, 0.022488117218017578, -0.0243074893951416, -0.04471564292907715, -0.0023186206817626953, 0.11891841888427734, -0.02812957763671875]","[0.06570665538311005, 0.10132557898759842, 0.03566660359501839, 0.08253861963748932, -0.017070379108190536, -0.05831585079431534, -0.01316040474921465, 0.0942685455083847]","[0.02895931340754032, 0.26016002893447876, 0.008849899284541607, 0.1293281614780426, 0.018693892285227776, 0.129917711019516, -0.015410572290420532, 0.15528252720832825]",0.0010996636701747775,0.009358762763440609,0.03356010466814041,-0.0005228320951573551,-0.0014267293736338615,0.0032619046978652477
8,1,"[0.015618606126404293, -0.004740367849842507, -0.11179958261336255, 0.11062292566124443, 0.09784307857385108, 0.09913273038304826, 0.11589914056809937, -0.11741302654151568]","[-0.11768960952758789, -0.05582880973815918, 0.022488117218017578, -0.0243074893951416, -0.04471564292907715, -0.0023186206817626953, 0.11891841888427734, -0.02812957763671875]","[0.06570665538311005, 0.10132557898759842, 0.03566660359501839, 0.08253861963748932, -0.017070379108190536, -0.05831585079431534, -0.01316040474921465, 0.0942685455083847]","[0.02895931340754032, 0.26016002893447876, 0.008849899284541607, 0.1293281614780426, 0.018693892285227776, 0.129917711019516, -0.015410572290420532, 0.15528252720832825]",0.0010996636701747775,0.009358762763440609,0.03356010466814041,-0.0005228320951573551,-0.0014267293736338615,0.0032619046978652477,"[-0.11226439476013184, -0.095916748046875, -0.08329582214355469, 0.04264354705810547, 0.05286979675292969, 0.053340911865234375, 0.2360544204711914, -0.1711268424987793]","[-0.18066945672035217, -0.04200839251279831, -0.14900819957256317, 0.6657447814941406, 0.015067709609866142, -0.4723440706729889, 0.0043868012726306915, 0.054548922926187515]","[-0.15205040574073792, 0.25990208983421326, 0.2993536591529846, -0.5742774605751038, 0.0044927457347512245, -0.4639057517051697, 0.002285580849274993, 0.2693961262702942]",0.00475947093218565,0.009356724098324776,0.03571411594748497,0.0028863223269581795,0.0040955012664198875,-0.007047292310744524
8,2,"[-0.08243111467718972, 0.10821777042913829, 0.03177511742534297, 0.02901961976770456, -0.08386148952264622, 0.0029965252601416607, -0.043982401742210714, 0.05344831084812577]","[-0.11226439476013184, -0.095916748046875, -0.08329582214355469, 0.04264354705810547, 0.05286979675292969, 0.053340911865234375, 0.2360544204711914, -0.1711268424987793]","[-0.18066945672035217, -0.04200839251279831, -0.14900819957256317, 0.6657447814941406, 0.015067709609866142, -0.4723440706729889, 0.0043868012726306915, 0.054548922926187515]","[-0.15205040574073792, 0.25990208983421326, 0.2993536591529846, -0.5742774605751038, 0.0044927457347512245, -0.4639057517051697, 0.002285580849274993, 0.2693961262702942]",0.00475947093218565,0.009356724098324776,0.03571411594748497,0.0028863223269581795,0.0040955012664198875,-0.007047292310744524,"[-0.19329142570495605, -0.018111705780029297, -0.05999398231506348, 0.03309297561645508, -0.027326345443725586, 0.02709674835205078, 0.19214344024658203, -0.13571667671203613]","[-0.031089071184396744, 0.04567995294928551, 0.17699790000915527, 0.728304386138916, 0.2834731936454773, -0.05416746065020561, 0.1038527563214302, 0.24609002470970154]","[0.09055296331644058, 0.12791496515274048, -0.1023348942399025, -0.6453601121902466, 0.1622517704963684, -0.18334639072418213, -0.04092573747038841, 0.3863942325115204]",0.0019489320693537593,0.010296367108821869,0.034483179450035095,0.003873987589031458,0.007353016175329685,-0.004552261438220739
8,3,"[0.016134756467102294, -0.07833732655874538, -0.02879674132201928, -0.11150286992473794, 0.029411551506515997, 0.09998031799194061, -0.1131190389593789, 0.05922122764478654]","[-0.19329142570495605, -0.018111705780029297, -0.05999398231506348, 0.03309297561645508, -0.027326345443725586, 0.02709674835205078, 0.19214344024658203, -0.13571667671203613]","[-0.031089071184396744, 0.04567995294928551, 0.17699790000915527, 0.728304386138916, 0.2834731936454773, -0.05416746065020561, 0.1038527563214302, 0.24609002470970154]","[0.09055296331644058, 0.12791496515274048, -0.1023348942399025, -0.6453601121902466, 0.1622517704963684, -0.18334639072418213, -0.04092573747038841, 0.3863942325115204]",0.0019489320693537593,0.010296367108821869,0.034483179450035095,0.003873987589031458,0.007353016175329685,-0.004552261438220739,"[-0.1771407127380371, -0.11746072769165039, -0.09007835388183594, -0.08755946159362793, 0.003184795379638672, 0.0870356559753418, 0.07977104187011719, -0.09424209594726562]","[0.01664123684167862, 0.29148387908935547, 0.020598893985152245, 0.18510395288467407, -3.470055341720581, -0.8065038919448853, 0.032424185425043106, -0.1079057827591896]","[-0.00017258376465179026, 0.36576390266418457, -0.03351747244596481, 0.3491130769252777, 0.020855046808719635, -0.8708130121231079, 0.0038512914907187223, 0.12744729220867157]",0.0013282500440254807,0.011125353164970875,0.03620259836316109,0.006128371227532625,-0.009039525873959064,-0.015792835503816605
8,4,"[-0.1202043725279317, 0.095835007040446, -0.09444920527411098, 0.06008537160229587, -0.03247977754098283, -0.1277403865511953, 0.01389334938798199, 0.034144231278334256]","[-0.1771407127380371, -0.11746072769165039, -0.09007835388183594, -0.08755946159362793, 0.003184795379638672, 0.0870356559753418, 0.07977104187011719, -0.09424209594726562]","[0.01664123684167862, 0.29148387908935547, 0.020598893985152245, 0.18510395288467407, -3.470055341720581, -0.8065038919448853, 0.032424185425043106, -0.1079057827591896]","[-0.00017258376465179026, 0.36576390266418457, -0.03351747244596481, 0.3491130769252777, 0.020855046808719635, -0.8708130121231079, 0.0038512914907187223, 0.12744729220867157]",0.0013282500440254807,0.011125353164970875,0.03620259836316109,0.006128371227532625,-0.009039525873959064,-0.015792835503816605,"[-0.2990756034851074, -0.04165792465209961, -0.18427658081054688, -0.0403902530670166, -0.028106689453125, -0.05232357978820801, 0.09356212615966797, -0.07305765151977539]","[0.003480831626802683, -0.013398817740380764, 0.011014685966074467, 0.029658593237400055, -0.033854663372039795, 0.08673469722270966, 0.043868012726306915, -0.02698836475610733]","[-0.023218203336000443, 0.14608485996723175, 0.04217180982232094, 0.1582527458667755, 0.049763329327106476, 0.19720102846622467, -0.023629028350114822, 0.2889184355735779]",0.0038153831847012043,0.008679729886353016,0.03377038612961769,0.0016811760142445564,0.0016390143427997828,0.002024636371061206
8,5,"[-0.036975437418164774, -0.12215837779098372, 0.12540607453843353, 0.007248947470421155, 0.07508949370111742, 0.07142699329840312, -0.11272501870374184, -0.07689565866943242]","[-0.2990756034851074, -0.04165792465209961, -0.18427658081054688, -0.0403902530670166, -0.028106689453125, -0.05232357978820801, 0.09356212615966797, -0.07305765151977539]","[0.003480831626802683, -0.013398817740380764, 0.011014685966074467, 0.029658593237400055, -0.033854663372039795, 0.08673469722270966, 0.043868012726306915, -0.02698836475610733]","[-0.023218203336000443, 0.14608485996723175, 0.04217180982232094, 0.1582527458667755, 0.049763329327106476, 0.19720102846622467, -0.023629028350114822, 0.2889184355735779]",0.0038153831847012043,0.008679729886353016,0.03377038612961769,0.0016811760142445564,0.0016390143427997828,0.002024636371061206,"[-0.28941798210144043, -0.1645967960357666, -0.12416505813598633, -0.0468602180480957, 0.04657459259033203, 0.008264541625976562, -0.01780414581298828, -0.16149258613586426]","[1.829391598701477, -0.6836734414100647, 1.848655343055725, -0.04963761195540428, -0.025271790102124214, 0.11863437294960022, -0.010204081423580647, -0.08635323494672775]","[1.0723364353179932, 0.6703372001647949, -1.1587045192718506, -0.07555144280195236, -0.0008622139575891197, 0.12305968999862671, 0.044767115265131, 0.3219678997993469]",0.0008445588173344731,0.009919227100908756,0.03600376471877098,-0.0022904446814209223,0.0045855846256017685,0.02340986207127571
8,6,"[-0.10869671996604167, 0.031312226607551216, -0.07150361720928408, 0.1141841180552408, 0.09956897368900987, 0.05574226157322467, 0.11028440322214017, -0.1058311220343407]","[-0.28941798210144043, -0.1645967960357666, -0.12416505813598633, -0.0468602180480957, 0.04657459259033203, 0.008264541625976562, -0.01780414581298828, -0.16149258613586426]","[1.829391598701477, -0.6836734414100647, 1.848655343055725, -0.04963761195540428, -0.025271790102124214, 0.11863437294960022, -0.010204081423580647, -0.08635323494672775]","[1.0723364353179932, 0.6703372001647949, -1.1587045192718506, -0.07555144280195236, -0.0008622139575891197, 0.12305968999862671, 0.044767115265131, 0.3219678997993469]",0.0008445588173344731,0.009919227100908756,0.03600376471877098,-0.0022904446814209223,0.0045855846256017685,0.02340986207127571,"[-0.37920188903808594, -0.1525135040283203, -0.22225713729858398, 0.052649497985839844, 0.14826536178588867, 0.052295684814453125, 0.0917367935180664, -0.2782597541809082]","[0.6917794942855835, -0.06060461699962616, -0.3139900863170624, 0.43658211827278137, 0.025848912075161934, 0.002003052271902561, 0.08212514221668243, -0.021795116364955902]","[1.125020980834961, 0.2353903353214264, -0.8441621661186218, -0.3842017650604248, 0.10346332937479019, -0.08437256515026093, 0.007242631167173386, 0.35124194622039795]",0.007401955313980579,0.00880939606577158,0.03719282150268555,0.003917907364666462,0.008555867709219456,0.021799283102154732
8,7,"[0.09887679862703623, 0.04761243923924085, -0.06486951534500998, 0.12472810786472038, 0.07579202630868406, 0.11633526353784804, -0.026472062578121663, 0.05334985609394262]","[-0.37920188903808594, -0.1525135040283203, -0.22225713729858398, 0.052649497985839844, 0.14826536178588867, 0.052295684814453125, 0.0917367935180664, -0.2782597541809082]","[0.6917794942855835, -0.06060461699962616, -0.3139900863170624, 0.43658211827278137, 0.025848912075161934, 0.002003052271902561, 0.08212514221668243, -0.021795116364955902]","[1.125020980834961, 0.2353903353214264, -0.8441621661186218, -0.3842017650604248, 0.10346332937479019, -0.08437256515026093, 0.007242631167173386, 0.35124194622039795]",0.007401955313980579,0.00880939606577158,0.03719282150268555,0.003917907364666462,0.008555867709219456,0.021799283102154732,"[-0.2956197261810303, -0.12044739723205566, -0.274855375289917, 0.1417388916015625, 0.21993112564086914, 0.14455509185791016, 0.07104682922363281, -0.23973679542541504]","[0.04812094569206238, -0.07039298117160797, -0.22677412629127502, 1.028519630432129, -0.042827166616916656, -1.0020984411239624, -0.03376573696732521, -0.12676459550857544]","[-0.03638223558664322, 0.19327041506767273, 0.04217393323779106, -1.0196678638458252, -0.009611750021576881, -1.1642959117889404, 0.12378063052892685, 0.11919254064559937]",0.01739061065018177,0.009048320353031158,0.03938606008887291,0.0003076499851886183,0.05989794060587883,0.012151539325714111
8,8,"[-0.10156451955328755, 0.10743843505257321, -0.025759018387403524, -0.01517876076659187, -0.04612720041081098, 0.06363645513292207, -0.07819383656162375, -0.03224726677127802]","[-0.2956197261810303, -0.12044739723205566, -0.274855375289917, 0.1417388916015625, 0.21993112564086914, 0.14455509185791016, 0.07104682922363281, -0.23973679542541504]","[0.04812094569206238, -0.07039298117160797, -0.22677412629127502, 1.028519630432129, -0.042827166616916656, -1.0020984411239624, -0.03376573696732521, -0.12676459550857544]","[-0.03638223558664322, 0.19327041506767273, 0.04217393323779106, -1.0196678638458252, -0.009611750021576881, -1.1642959117889404, 0.12378063052892685, 0.11919254064559937]",0.01739061065018177,0.009048320353031158,0.03938606008887291,0.0003076499851886183,0.05989794060587883,0.012151539325714111,"[-0.40844154357910156, -0.02394700050354004, -0.2907748222351074, 0.10187149047851562, 0.1665487289428711, 0.16628646850585938, -0.004258155822753906, -0.28194451332092285]","[0.03190576285123825, -0.036436475813388824, -0.08183899521827698, 0.5614269375801086, -0.45869895815849304, 1.4434375762939453, 0.24656619131565094, 0.2914440929889679]","[0.009824701584875584, 0.14363545179367065, -0.04107161611318588, -1.235859990119934, -0.207621768116951, -1.2246904373168945, 0.5585022568702698, 0.1713791787624359]",0.014109686948359013,0.009126375429332256,0.04157901555299759,0.01880054548382759,0.06836170703172684,0.03596259653568268
8,9,"[0.10571164908658275, 0.12603117173073564, 0.0002752140294220809, -0.06360611668710937, -0.0023218889400371027, -0.012278328965497643, -0.10520938590544135, -0.0739822945786368]","[-0.40844154357910156, -0.02394700050354004, -0.2907748222351074, 0.10187149047851562, 0.1665487289428711, 0.16628646850585938, -0.004258155822753906, -0.28194451332092285]","[0.03190576285123825, -0.036436475813388824, -0.08183899521827698, 0.5614269375801086, -0.45869895815849304, 1.4434375762939453, 0.24656619131565094, 0.2914440929889679]","[0.009824701584875584, 0.14363545179367065, -0.04107161611318588, -1.235859990119934, -0.207621768116951, -1.2246904373168945, 0.5585022568702698, 0.1713791787624359]",0.014109686948359013,0.009126375429332256,0.04157901555299759,0.01880054548382759,0.06836170703172684,0.03596259653568268,"[-0.3198673725128174, 0.06341838836669922, -0.27466630935668945, 0.04011392593383789, 0.12546348571777344, 0.12766408920288086, -0.055667877197265625, -0.3662717342376709]","[0.3144315183162689, -1.125143051147461, 0.002146127400919795, 0.11560472846031189, 1.4808279275894165, -0.7673597931861877, 1.3524894714355469, -0.038773369044065475]","[-0.31990253925323486, -0.6877216100692749, 0.193280428647995, -0.19333890080451965, -1.2805442810058594, -1.065514326095581, 1.2906310558319092, 0.06214405968785286]",0.005332647822797298,0.008516930043697357,0.039428431540727615,0.006471349857747555,-0.001960944617167115,0.04198448732495308
